"1","Apple","124.508","107.994","64.206","0.631","43.517"
"2","Apple","124.334","107.669","55.762","1.374","44.488"
"3","Apple","124.786","108.547","57.098","1.967","43.993"
"4","Apple","124.954","109.221","59.951","1.926","44.871"
"5","Apple","125.484","109.371","67.254","2.084","47.810"
"6","Apple","126.136","109.960","60.324","2.245","45.029"
"7","Apple","127.154","110.714","56.204","2.329","40.485"
"8","Apple","127.224","110.595","56.158","2.315","42.896"
"9","Apple","126.772","109.796","55.046","2.218","47.887"
"10","Apple","126.310","108.868","56.011","2.313","51.386"
"11","Apple","125.700","108.465","65.584","2.105","55.096"
"12","Apple","124.454","107.417","66.624","2.010","57.196"
"13","Apple","123.948","107.538","63.802","1.117","60.768"
"14","Apple","124.386","108.587","62.156","-0.198","62.221"
"15","Apple","124.988","109.167","62.267","-1.043","65.462"
"16","Apple","125.380","109.452","64.336","-2.018","68.238"
"17","Apple","126.640","110.449","58.046","-3.030","70.921"
"18","Apple","127.610","111.287","56.766","-3.819","70.482"
"19","Apple","128.000","111.640","55.748","-4.715","60.667"
"20","Apple","128.372","111.690","54.550","-5.770","55.888"
"21","Apple","129.174","112.384","60.372","-6.520","50.627"
"22","Apple","129.224","112.210","58.944","-6.849","48.111"
"23","Apple","129.786","113.185","54.161","-6.888","46.030"
"24","Apple","130.568","114.124","48.155","-6.919","44.825"
"25","Apple","130.776","113.610","44.694","-7.033","39.047"
"26","Apple","130.382","112.832","35.568","-7.327","32.495"
"27","Apple","130.368","112.475","43.037","-7.282","21.252"
"28","Apple","129.500","111.791","43.927","-7.203","19.885"
"29","Apple","128.316","111.049","45.962","-7.214","23.981"
"30","Apple","127.708","110.502","53.298","-7.714","25.818"
"31","Apple","126.994","109.656","62.908","-7.667","29.303"
"32","Apple","125.654","108.127","63.686","-6.640","33.974"
"33","Apple","124.032","106.380","58.099","-6.341","35.320"
"34","Apple","122.402","104.985","60.261","-6.117","38.503"
"35","Apple","121.098","104.419","53.632","-5.959","39.047"
"36","Apple","120.034","103.984","59.710","-5.520","37.666"
"37","Apple","119.360","103.517","59.294","-5.079","39.989"
"38","Apple","119.142","103.299","65.116","-4.139","46.309"
"39","Apple","118.788","102.699","65.554","-3.117","50.309"
"40","Apple","118.580","102.834","67.360","-2.529","50.780"
"41","Apple","117.730","101.745","61.028","-2.059","53.747"
"42","Apple","115.828","99.002","67.143","-1.368","53.582"
"43","Apple","114.722","98.494","60.201","-1.217","52.252"
"44","Apple","113.886","98.180","58.880","-0.934","52.141"
"45","Apple","112.586","97.701","52.991","-0.184","51.822"
"46","Apple","111.434","96.589","42.840","0.400","55.870"
"47","Apple","111.350","95.842","50.564","1.380","61.215"
"48","Apple","109.928","94.260","50.225","1.964","60.139"
"49","Apple","108.696","93.487","51.049","2.410","54.396"
"50","Apple","108.176","93.991","45.835","2.326","54.843"
"51","Apple","108.310","94.592","47.107","1.913","54.619"
"52","Apple","108.416","94.706","38.956","1.232","57.521"
"53","Apple","109.620","95.821","34.813","0.865","62.267"
"54","Apple","110.634","96.489","36.039","0.638","66.656"
"55","Apple","110.224","95.423","44.943","0.346","73.869"
"56","Apple","109.432","94.197","48.389","0.149","76.059"
"57","Apple","108.832","93.419","57.198","-0.022","70.769"
"58","Apple","108.296","93.806","48.543","0.355","63.280"
"59","Apple","107.994","94.419","41.164","1.001","65.579"
"60","Apple","108.948","95.723","50.926","1.411","62.454"
"61","Apple","110.478","97.121","50.468","1.650","54.664"
"62","Apple","112.026","98.080","51.294","1.899","40.362"
"63","Apple","112.562","97.924","50.995","2.218","34.968"
"64","Apple","112.994","97.951","57.675","2.391","29.273"
"65","Apple","113.078","98.008","63.475","3.003","26.647"
"66","Apple","112.652","97.599","63.005","3.264","28.650"
"67","Apple","112.384","97.612","58.561","3.297","28.598"
"68","Apple","111.864","96.628","63.029","3.308","31.447"
"69","Apple","110.706","95.062","63.740","3.573","35.066"
"70","Apple","109.764","94.494","63.627","3.691","38.262"
"71","Apple","109.354","94.666","62.012","3.184","37.103"
"72","Apple","109.148","95.372","62.750","2.298","37.901"
"73","Apple","109.656","96.096","71.347","1.318","38.611"
"74","Apple","111.130","97.418","70.745","0.133","38.263"
"75","Apple","111.964","97.661","62.767","-0.713","44.150"
"76","Apple","113.018","98.624","68.594","-1.508","42.782"
"77","Apple","113.792","99.346","68.779","-2.096","44.133"
"78","Apple","114.588","99.960","61.789","-2.767","43.828"
"79","Apple","114.690","99.841","61.239","-3.445","40.597"
"80","Apple","115.224","99.983","67.065","-4.057","39.276"
"81","Apple","116.010","101.251","65.563","-4.513","40.830"
"82","Apple","116.712","102.098","65.651","-4.769","41.880"
"83","Apple","117.046","102.176","60.156","-4.914","42.439"
"84","Apple","117.846","102.629","52.268","-4.911","41.517"
"85","Apple","118.126","102.192","47.655","-4.675","30.800"
"86","Apple","117.602","101.677","53.693","-4.394","30.799"
"87","Apple","116.736","100.785","50.879","-4.299","30.975"
"88","Apple","116.310","100.518","50.071","-4.140","28.849"
"89","Apple","115.382","99.801","59.608","-4.360","27.513"
"90","Apple","114.924","99.481","59.468","-4.420","23.579"
"91","Apple","114.226","98.822","59.897","-4.482","21.158"
"92","Apple","113.542","97.931","59.387","-4.593","19.456"
"93","Apple","112.388","96.786","59.214","-4.783","21.562"
"94","Apple","111.356","95.797","52.601","-4.745","25.763"
"95","Apple","110.322","95.189","54.109","-4.891","30.240"
"96","Apple","109.498","94.740","55.721","-5.199","32.678"
"97","Apple","109.020","94.564","62.807","-5.386","36.572"
